part_id,source_file,true_status,is_in_tol_by_limits,feature_type,nominal,tolerance,lower_limit,upper_limit,measured,deviation,relative_error,edge_weight,text
00006571_635c4f0f74b642a29580ecf9_step_023,file_out_tol,OUT_OF_TOLERANCE,False,plane,3.17,0.04,3.09,3.17,3.689,0.5190000000000001,12.974675633109175,0.662,3.170/-0.08 3.170/-0.08
00009402_f6e45f672c8447b190214728_step_000,file_in_tol,IN_TOLERANCE,True,plane,44.45,0.575,43.300000000000004,44.45,44.45,0.0,0.0,0.998,44.450/-1.15 44.450/-1.15
00009402_f6e45f672c8447b190214728_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,31.75,0.39,30.97,31.75,30.869999999999997,0.8800000000000026,2.256404470757774,0.772,31.750/-0.78 31.750/-0.78
00009402_f6e45f672c8447b190214728_step_000,file_out_tol,IN_TOLERANCE,True,plane,44.45,0.575,43.300000000000004,44.45,44.45,0.0,0.0,0.998,44.450/-1.15 44.450/-1.15
00009402_f6e45f672c8447b190214728_step_000,file_out_tol,IN_TOLERANCE,True,plane,31.75,0.39,30.97,31.75,31.75,0.0,0.0,0.997,31.750/-0.78 31.750/-0.78
00001405_49414db2dd594dc6a3907cf3_step_008,file_in_tol,OUT_OF_TOLERANCE,False,plane,3.17,0.04,3.09,3.17,2.456977083438462,0.7130229165615378,17.825127285856297,0.725,3.170/-0.08 3.170/-0.08
00001405_49414db2dd594dc6a3907cf3_step_008,file_out_tol,OUT_OF_TOLERANCE,False,plane,3.17,0.04,3.09,3.17,2.474665467271048,0.695334532728952,17.382928745005174,0.626,3.170/-0.08 3.170/-0.08
00000731_1121470362694ce48ffd20df_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,143.5,1.86,139.78,143.5,122.6743801730895,20.825619826910497,11.1965637797563,0.68,143.500/-3.72 143.500/-3.72
00000731_1121470362694ce48ffd20df_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,85.0,1.045,82.91,85.0,69.77977379835804,15.220226201641964,14.56479582473315,0.65,85.000/-2.09 85.000/-2.09
00000731_1121470362694ce48ffd20df_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,143.5,1.86,139.78,143.5,123.12434037617822,20.375659623821775,10.954649822135458,0.682,143.500/-3.72 143.500/-3.72
00000731_1121470362694ce48ffd20df_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,85.0,1.045,82.91,85.0,69.53751681661072,15.462483183389281,14.79662046580748,0.648,85.000/-2.09 85.000/-2.09
00002762_af75bfffba064290821a87cf_step_018,file_in_tol,OUT_OF_TOLERANCE,False,plane,12.7,0.165,12.37,12.7,10.999201591502104,1.7007984084978958,10.307806670855909,0.684,12.700/-0.33 12.700/-0.33
00002762_af75bfffba064290821a87cf_step_018,file_in_tol,OUT_OF_TOLERANCE,False,plane,16.57,0.205,16.16,16.57,10.195221249144334,6.374778750855667,31.096330022076316,0.769,16.570/-0.41 16.570/-0.41
00002762_af75bfffba064290821a87cf_step_018,file_out_tol,OUT_OF_TOLERANCE,False,plane,12.7,0.165,12.37,12.7,11.307533991066643,1.392466008933356,8.439136786645875,0.703,12.700/-0.33 12.700/-0.33
00002762_af75bfffba064290821a87cf_step_018,file_out_tol,IN_TOLERANCE,True,plane,16.57,0.205,16.16,16.57,16.57,0.0,0.0,0.998,16.570/-0.41 16.570/-0.41
00001810_5fd0e0aa902c4029a9d26a34_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,63.01,0.815,61.379999999999995,63.01,15.365813265701851,47.644186734298145,58.45905309846018,0.772,63.010/-1.63 63.010/-1.63
00001810_5fd0e0aa902c4029a9d26a34_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,36.45,0.45,35.550000000000004,36.45,32.6998510340507,3.7501489659493004,8.333645849563224,0.712,36.450/-0.90 36.450/-0.90
00001810_5fd0e0aa902c4029a9d26a34_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,63.01,0.815,61.379999999999995,63.01,15.363713945552306,47.64628605444769,58.46162894824386,0.767,63.010/-1.63 63.010/-1.63
00001810_5fd0e0aa902c4029a9d26a34_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,36.45,0.45,35.550000000000004,36.45,32.92103331310352,3.5289666868964815,7.842130766146035,0.718,36.450/-0.90 36.450/-0.90
00001293_b53ece83d8964b44bbf1f8ed_step_029,file_in_tol,OUT_OF_TOLERANCE,False,plane,80.0,0.985,78.03,80.0,76.73452644105951,3.265473558940485,3.3151982169972265,0.737,80.000/-1.97 80.000/-1.97
00001293_b53ece83d8964b44bbf1f8ed_step_029,file_out_tol,OUT_OF_TOLERANCE,False,plane,80.0,0.985,78.03,80.0,76.75205526284866,3.247944737151343,3.297402476902402,0.737,80.000/-1.97 80.000/-1.97
00008727_15a724db2b91425db2883021_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,224.82,2.915,218.98999999999998,224.82,217.17243039007653,7.647569609923465,2.6235221222646117,0.755,224.820/-5.83 224.820/-5.83
00008727_15a724db2b91425db2883021_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,479.42,5.905,467.61,479.42,426.7803163647018,52.63968363529824,8.914424169496032,0.701,479.420/-11.81 479.420/-11.81
00008727_15a724db2b91425db2883021_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,224.82,2.915,218.98999999999998,224.82,217.25753581806157,7.562464181938424,2.594326445149907,0.755,224.820/-5.83 224.820/-5.83
00008727_15a724db2b91425db2883021_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,479.42,5.905,467.61,479.42,426.7550860832887,52.66491391671133,8.918696866725565,0.701,479.420/-11.81 479.420/-11.81
00006351_b22b5a70a5bb4f34982d71f9_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,15.49,0.2,15.09,15.49,14.404798321714603,1.0852016782853973,5.425981261520678,0.74,15.490/-0.40 15.490/-0.40
00006351_b22b5a70a5bb4f34982d71f9_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,15.49,0.2,15.09,15.49,14.293633006675375,1.1963669933246255,5.981805057597839,0.735,15.490/-0.40 15.490/-0.40
00006351_b22b5a70a5bb4f34982d71f9_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,15.49,0.2,15.09,15.49,14.852891797026865,0.6371082029731348,3.1855250872402374,0.761,15.490/-0.40 15.490/-0.40
00006351_b22b5a70a5bb4f34982d71f9_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,15.49,0.2,15.09,15.49,14.417636717213721,1.072363282786279,5.36178960498337,0.741,15.490/-0.40 15.490/-0.40
00005800_157148e03e934eb58a2a45ee_step_025,file_in_tol,OUT_OF_TOLERANCE,False,plane,40.0,0.52,38.96,40.0,15.080840923552174,24.919159076447826,47.9213676059235,0.749,40.000/-1.04 40.000/-1.04
00005800_157148e03e934eb58a2a45ee_step_025,file_in_tol,IN_TOLERANCE,True,plane,69.0,0.85,67.3,69.0,69.0,0.0,0.0,0.997,69.000/-1.70 69.000/-1.70
00005800_157148e03e934eb58a2a45ee_step_025,file_out_tol,OUT_OF_TOLERANCE,False,plane,40.0,0.52,38.96,40.0,2.586377975277758,37.413622024722244,71.94913476074515,0.766,40.000/-1.04 40.000/-1.04
00005800_157148e03e934eb58a2a45ee_step_025,file_out_tol,IN_TOLERANCE,True,plane,69.0,0.85,67.3,69.0,69.0,0.0,0.0,0.997,69.000/-1.70 69.000/-1.70
00008528_06c89a7fecb640c1ab6d0c20_step_002,file_in_tol,OUT_OF_TOLERANCE,False,plane,97.21,1.2,94.80999999999999,97.21,92.40552498141811,4.804475018581883,4.003725845713364,0.738,97.210/-2.40 97.210/-2.40
00008528_06c89a7fecb640c1ab6d0c20_step_002,file_out_tol,OUT_OF_TOLERANCE,False,plane,97.21,1.2,94.80999999999999,97.21,92.56198112041196,4.648018879588037,3.8733458385351653,0.74,97.210/-2.40 97.210/-2.40
00001685_41da72eee5ca4a5492178124_step_002,file_in_tol,OUT_OF_TOLERANCE,False,plane,620.0,7.64,604.72,620.0,588.8549391846047,31.145060815395254,4.07657810717502,0.742,620.000/-15.28 620.000/-15.28
00001685_41da72eee5ca4a5492178124_step_002,file_out_tol,OUT_OF_TOLERANCE,False,plane,620.0,7.64,604.72,620.0,588.9493846503091,31.05061534969093,4.0642161368422505,0.742,620.000/-15.28 620.000/-15.28
00009145_d2a3b21f00b5432ba3a1ccf0_step_000,file_in_tol,IN_TOLERANCE,True,plane,79.38,1.03,77.32,79.38,79.38,0.0,0.0,0.974,79.380/-2.06 79.380/-2.06
00009145_d2a3b21f00b5432ba3a1ccf0_step_000,file_out_tol,IN_TOLERANCE,True,plane,79.38,1.03,77.32,79.38,79.38,0.0,0.0,0.974,79.380/-2.06 79.380/-2.06
00007034_91f40a29550d4dd7bbae2743_step_019,file_in_tol,OUT_OF_TOLERANCE,False,plane,6.6,0.08,6.4399999999999995,6.6,3.16985577489118,3.4301442251088194,42.87626686052449,0.755,6.600/-0.16 6.600/-0.16
00007034_91f40a29550d4dd7bbae2743_step_019,file_out_tol,IN_TOLERANCE,True,plane,6.6,0.08,6.4399999999999995,6.6,6.6,0.0,0.0,0.982,6.600/-0.16 6.600/-0.16
00008448_9ff39af189184d1a8f3efa1c_step_003,file_in_tol,IN_TOLERANCE,True,plane,42.3,0.55,41.199999999999996,42.3,42.110997209555535,0.18900279044446222,0.3436408123702724,0.997,42.300/-1.10 42.300/-1.10
00008448_9ff39af189184d1a8f3efa1c_step_003,file_in_tol,IN_TOLERANCE,True,plane,42.3,0.55,41.199999999999996,42.3,42.137017454174426,0.16298254582557092,0.29633136271674215,0.997,42.300/-1.10 42.300/-1.10
00008448_9ff39af189184d1a8f3efa1c_step_003,file_out_tol,IN_TOLERANCE,True,plane,42.3,0.55,41.199999999999996,42.3,42.3,0.0,0.0,0.997,42.300/-1.10 42.300/-1.10
00008448_9ff39af189184d1a8f3efa1c_step_003,file_out_tol,IN_TOLERANCE,True,plane,42.3,0.55,41.199999999999996,42.3,42.146796440668496,0.15320355933150154,0.27855141960014895,0.997,42.300/-1.10 42.300/-1.10
00006008_a72a66dfb066453d99101dcd_step_006,file_in_tol,OUT_OF_TOLERANCE,False,plane,9.01,0.11,8.79,9.01,8.701188663561675,0.3088113364383247,2.8073502644369115,0.749,9.010/-0.22 9.010/-0.22
00006008_a72a66dfb066453d99101dcd_step_006,file_out_tol,OUT_OF_TOLERANCE,False,plane,9.01,0.11,8.79,9.01,8.716127427807931,0.2938725721920683,2.6715445513410634,0.75,9.010/-0.22 9.010/-0.22
00009346_609e188d04c54c8e8d86e355_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,84.71,1.1,82.50999999999999,84.71,33.90269823317131,50.80730176682869,46.18841416219502,0.702,84.710/-2.20 84.710/-2.20
00009346_609e188d04c54c8e8d86e355_step_003,file_in_tol,OUT_OF_TOLERANCE,False,plane,93.7,1.155,91.39,93.7,42.2617210938707,51.438278906129305,44.5352678535597,0.645,93.700/-2.31 93.700/-2.31
00009346_609e188d04c54c8e8d86e355_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,84.71,1.1,82.50999999999999,84.71,33.905097759541356,50.80490224045864,46.186232776568964,0.707,84.710/-2.20 84.710/-2.20
00009346_609e188d04c54c8e8d86e355_step_003,file_out_tol,OUT_OF_TOLERANCE,False,plane,93.7,1.155,91.39,93.7,42.24981178462487,51.450188215375135,44.54557893488849,0.65,93.700/-2.31 93.700/-2.31
00002605_5022ed7940dd4011bc1b205d_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,18.0,0.22,17.56,18.0,19.637399690234954,1.637399690234954,7.442692034285998,0.712,18.000/-0.44 18.000/-0.44
00002605_5022ed7940dd4011bc1b205d_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,18.0,0.22,17.56,18.0,19.999313415076003,1.9993134150760028,9.08774694240482,0.697,18.000/-0.44 18.000/-0.44
00001750_74905c964c8c4708bf6e2e44_step_013,file_in_tol,OUT_OF_TOLERANCE,False,plane,71.12,0.92,69.28,71.12,69.096,2.024000000000001,2.1999976086982524,0.77,71.120/-1.84 71.120/-1.84
00001750_74905c964c8c4708bf6e2e44_step_013,file_in_tol,OUT_OF_TOLERANCE,False,plane,61.59,0.76,60.07,61.59,65.58276517161357,3.99276517161357,5.2536314710290775,0.735,61.590/-1.52 61.590/-1.52
00001750_74905c964c8c4708bf6e2e44_step_013,file_out_tol,OUT_OF_TOLERANCE,False,plane,71.12,0.92,69.28,71.12,69.096,2.024000000000001,2.1999976086982524,0.77,71.120/-1.84 71.120/-1.84
00001750_74905c964c8c4708bf6e2e44_step_013,file_out_tol,OUT_OF_TOLERANCE,False,plane,61.59,0.76,60.07,61.59,65.68043990262595,4.0904399026259455,5.382150684835869,0.734,61.590/-1.52 61.590/-1.52
00009255_d8a2b354ed8d4afd984dd921_step_006,file_in_tol,OUT_OF_TOLERANCE,False,plane,101.6,1.25,99.1,101.6,107.38689670652144,5.786896706521446,4.629513661606228,0.74,101.600/-2.50 101.600/-2.50
00009255_d8a2b354ed8d4afd984dd921_step_006,file_out_tol,OUT_OF_TOLERANCE,False,plane,101.6,1.25,99.1,101.6,11.464683060785331,90.13531693921466,72.10819586481504,0.739,101.600/-2.50 101.600/-2.50
00005962_ec7b2e7cb95d42368f778c9d_step_012,file_in_tol,IN_TOLERANCE,True,plane,762.0,9.88,742.24,762.0,758.8764523887407,3.123547611259255,0.316148511650885,0.991,762.000/-19.76 762.000/-19.76
00005962_ec7b2e7cb95d42368f778c9d_step_012,file_out_tol,IN_TOLERANCE,True,plane,762.0,9.88,742.24,762.0,759.0340039562504,2.9659960437495556,0.300201998334773,0.991,762.000/-19.76 762.000/-19.76
00004870_29ce3eb9259f4becb9a5e526_step_116,file_in_tol,OUT_OF_TOLERANCE,False,plane,42.42,0.55,41.32,42.42,34.386120906100096,8.033879093899905,14.607026339770117,0.65,42.420/-1.10 42.420/-1.10
00004870_29ce3eb9259f4becb9a5e526_step_116,file_in_tol,OUT_OF_TOLERANCE,False,plane,42.42,0.55,41.32,42.42,35.56582722588519,6.854172774114815,12.462109658191192,0.669,42.420/-1.10 42.420/-1.10
00004870_29ce3eb9259f4becb9a5e526_step_116,file_out_tol,OUT_OF_TOLERANCE,False,plane,42.42,0.55,41.32,42.42,34.266666429311314,8.153333570688687,14.824215902677789,0.648,42.420/-1.10 42.420/-1.10
00004870_29ce3eb9259f4becb9a5e526_step_116,file_out_tol,OUT_OF_TOLERANCE,False,plane,42.42,0.55,41.32,42.42,35.595619875831815,6.8243801241681865,12.407941302230697,0.67,42.420/-1.10 42.420/-1.10
00005824_674ebadca6a64d00ae758445_step_009,file_in_tol,OUT_OF_TOLERANCE,False,plane,43.5,0.565,42.37,43.5,42.13735399946879,1.3626460005312069,2.4117585641993675,0.756,43.500/-1.13 43.500/-1.13
00005824_674ebadca6a64d00ae758445_step_009,file_in_tol,OUT_OF_TOLERANCE,False,plane,43.5,0.565,42.37,43.5,39.413,4.087000000000003,7.2336155157247575,0.709,43.500/-1.13 43.500/-1.13
00005824_674ebadca6a64d00ae758445_step_009,file_out_tol,OUT_OF_TOLERANCE,False,plane,43.5,0.565,42.37,43.5,42.153263782853735,1.3467362171462653,2.383599705392142,0.756,43.500/-1.13 43.500/-1.13
00005824_674ebadca6a64d00ae758445_step_009,file_out_tol,OUT_OF_TOLERANCE,False,plane,43.5,0.565,42.37,43.5,39.5,4.0,7.079633487374359,0.71,43.500/-1.13 43.500/-1.13
00000702_8f22a06b9f7d45968243494a_step_000,file_in_tol,IN_TOLERANCE,True,plane,650.85,8.44,633.97,650.85,650.7088971013395,0.14110289866050607,0.016718350941013642,0.99,650.850/-16.88 650.850/-16.88
00000702_8f22a06b9f7d45968243494a_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,539.12,6.64,525.84,539.12,586.1759480525582,47.055948052558165,7.086738097262058,0.714,539.120/-13.28 539.120/-13.28
00000702_8f22a06b9f7d45968243494a_step_000,file_out_tol,IN_TOLERANCE,True,plane,650.85,8.44,633.97,650.85,650.85,0.0,0.0,0.99,650.850/-16.88 650.850/-16.88
00000702_8f22a06b9f7d45968243494a_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,539.12,6.64,525.84,539.12,586.251616514001,47.13161651400094,7.09813394817274,0.714,539.120/-13.28 539.120/-13.28
00001270_b53ece83d8964b44bbf1f8ed_step_006,file_in_tol,OUT_OF_TOLERANCE,False,plane,675.0,8.315,658.37,675.0,96.8364990902503,578.1635009097497,69.53258344884742,0.765,675.000/-16.63 675.000/-16.63
00001270_b53ece83d8964b44bbf1f8ed_step_006,file_out_tol,OUT_OF_TOLERANCE,False,plane,675.0,8.315,658.37,675.0,96.84241598138354,578.1575840186165,69.53187185649365,0.765,675.000/-16.63 675.000/-16.63
00007884_006467abb4f24035998d024d_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,40.96,0.53,39.9,40.96,39.43294885972069,1.5270511402793119,2.881223130294682,0.752,40.960/-1.06 40.960/-1.06
00007884_006467abb4f24035998d024d_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,40.96,0.53,39.9,40.96,39.43058309424117,1.5294169057588292,2.8856868303245258,0.752,40.960/-1.06 40.960/-1.06
00004164_3ac5c346f8b4483ebfce99e8_step_001,file_in_tol,OUT_OF_TOLERANCE,False,plane,51.61,0.635,50.339999999999996,51.61,31.97561079098618,19.63438920901382,30.920249273644952,0.766,51.610/-1.27 51.610/-1.27
00004164_3ac5c346f8b4483ebfce99e8_step_001,file_out_tol,OUT_OF_TOLERANCE,False,plane,51.61,0.635,50.339999999999996,51.61,50.212999999999994,1.3970000000000056,2.1999965354385353,0.767,51.610/-1.27 51.610/-1.27
00007438_41c3b12e742c4d2f9961aa9b_step_003,file_in_tol,IN_TOLERANCE,True,plane,25.0,0.325,24.35,25.0,24.949491481277825,0.05050851872217521,0.15541034865177403,0.994,25.000/-0.65 25.000/-0.65
00007438_41c3b12e742c4d2f9961aa9b_step_003,file_out_tol,IN_TOLERANCE,True,plane,25.0,0.325,24.35,25.0,25.0,0.0,0.0,0.994,25.000/-0.65 25.000/-0.65
00007268_adfc323e64d54b67a5c4aca6_step_005,file_in_tol,OUT_OF_TOLERANCE,False,plane,15.0,0.195,14.61,15.0,12.877264513551525,2.122735486448475,10.885767182980983,0.67,15.000/-0.39 15.000/-0.39
00007268_adfc323e64d54b67a5c4aca6_step_005,file_in_tol,OUT_OF_TOLERANCE,False,plane,18.0,0.22,17.56,18.0,14.732,3.2680000000000007,14.85447793419121,0.651,18.000/-0.44 18.000/-0.44
00007268_adfc323e64d54b67a5c4aca6_step_005,file_out_tol,OUT_OF_TOLERANCE,False,plane,15.0,0.195,14.61,15.0,13.245303371902681,1.754696628097319,8.99839810102163,0.689,15.000/-0.39 15.000/-0.39
00007268_adfc323e64d54b67a5c4aca6_step_005,file_out_tol,OUT_OF_TOLERANCE,False,plane,18.0,0.22,17.56,18.0,15.233,2.7669999999999995,12.577215558111098,0.672,18.000/-0.44 18.000/-0.44
00002745_af75bfffba064290821a87cf_step_001,file_in_tol,OUT_OF_TOLERANCE,False,plane,41.0,0.53,39.94,41.0,35.74669380244029,5.253306197559709,9.911879784301744,0.693,41.000/-1.06 41.000/-1.06
00002745_af75bfffba064290821a87cf_step_001,file_in_tol,IN_TOLERANCE,True,plane,78.3,0.965,76.36999999999999,78.3,78.29634906574155,0.0036509342584452043,0.0037833476425881466,0.997,78.300/-1.93 78.300/-1.93
00002745_af75bfffba064290821a87cf_step_001,file_out_tol,OUT_OF_TOLERANCE,False,plane,41.0,0.53,39.94,41.0,35.82677008692876,5.173229913071239,9.76079274014811,0.695,41.000/-1.06 41.000/-1.06
00002745_af75bfffba064290821a87cf_step_001,file_out_tol,IN_TOLERANCE,True,plane,78.3,0.965,76.36999999999999,78.3,78.3,0.0,0.0,0.997,78.300/-1.93 78.300/-1.93
00000126_e18c7feacfb54f3880659b43_step_001,file_in_tol,IN_TOLERANCE,True,plane,80.0,1.035,77.93,80.0,79.43482086022976,0.5651791397702368,0.546066274110109,0.986,80.000/-2.07 80.000/-2.07
00000126_e18c7feacfb54f3880659b43_step_001,file_in_tol,OUT_OF_TOLERANCE,False,plane,67.1,0.825,65.44999999999999,67.1,35.30989668642066,31.790103313579337,38.533411854748465,0.7,67.100/-1.65 67.100/-1.65
00000126_e18c7feacfb54f3880659b43_step_001,file_out_tol,IN_TOLERANCE,True,plane,80.0,1.035,77.93,80.0,79.59905398156556,0.4009460184344391,0.38738708313754205,0.986,80.000/-2.07 80.000/-2.07
00000126_e18c7feacfb54f3880659b43_step_001,file_out_tol,OUT_OF_TOLERANCE,False,plane,67.1,0.825,65.44999999999999,67.1,35.30240811592165,31.797591884078344,38.542488898896295,0.7,67.100/-1.65 67.100/-1.65
00000530_bc0d6937206b43bc96521413_step_002,file_in_tol,OUT_OF_TOLERANCE,False,plane,21.39,0.275,20.84,21.39,19.868899139219554,1.5211008607804466,5.531255743726192,0.719,21.390/-0.55 21.390/-0.55
00000530_bc0d6937206b43bc96521413_step_002,file_out_tol,OUT_OF_TOLERANCE,False,plane,21.39,0.275,20.84,21.39,19.882213097139637,1.5077869028603637,5.482841527341223,0.719,21.390/-0.55 21.390/-0.55
00004848_29ce3eb9259f4becb9a5e526_step_094,file_in_tol,OUT_OF_TOLERANCE,False,plane,5.0,0.065,4.87,5.0,5.64592047820415,0.6459204782041503,9.937085247983113,0.684,5.000/-0.13 5.000/-0.13
00004848_29ce3eb9259f4becb9a5e526_step_094,file_in_tol,IN_TOLERANCE,True,plane,16.0,0.195,15.61,16.0,16.0,0.0,0.0,0.987,16.000/-0.39 16.000/-0.39
00004848_29ce3eb9259f4becb9a5e526_step_094,file_out_tol,OUT_OF_TOLERANCE,False,plane,5.0,0.065,4.87,5.0,5.650879321596348,0.6508793215963484,10.013373972651934,0.683,5.000/-0.13 5.000/-0.13
00004848_29ce3eb9259f4becb9a5e526_step_094,file_out_tol,IN_TOLERANCE,True,plane,16.0,0.195,15.61,16.0,16.0,0.0,0.0,0.986,16.000/-0.39 16.000/-0.39
00000797_e7533c87b9a347cdafd0c390_step_000,file_in_tol,IN_TOLERANCE,True,plane,50.8,0.66,49.48,50.8,50.51382912408772,0.2861708759122763,0.43359157927378333,0.998,50.800/-1.32 50.800/-1.32
00000797_e7533c87b9a347cdafd0c390_step_000,file_out_tol,IN_TOLERANCE,True,plane,50.8,0.66,49.48,50.8,50.46643676510587,0.33356323489412887,0.505398074994021,0.998,50.800/-1.32 50.800/-1.32
00004125_d06a5c3a89af43dcb8f12e0d_step_012,file_in_tol,IN_TOLERANCE,True,plane,22.0,0.285,21.43,22.0,22.0,0.0,0.0,0.999,22.000/-0.57 22.000/-0.57
00004125_d06a5c3a89af43dcb8f12e0d_step_012,file_in_tol,IN_TOLERANCE,True,plane,160.0,1.97,156.06,160.0,159.5031991868364,0.4968008131635884,0.25218302587845814,0.995,160.000/-3.94 160.000/-3.94
00004125_d06a5c3a89af43dcb8f12e0d_step_012,file_out_tol,IN_TOLERANCE,True,plane,22.0,0.285,21.43,22.0,22.0,0.0,0.0,0.99,22.000/-0.57 22.000/-0.57
00004125_d06a5c3a89af43dcb8f12e0d_step_012,file_out_tol,IN_TOLERANCE,True,plane,160.0,1.97,156.06,160.0,159.4396567556939,0.5603432443060967,0.2844380506944396,0.995,160.000/-3.94 160.000/-3.94
00003223_8313d1b50f8a4ba398ff5eb6_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,325.8,4.225,317.35,325.8,359.3768047880352,33.57680478803519,7.94717084990872,0.706,325.800/-8.45 325.800/-8.45
00003223_8313d1b50f8a4ba398ff5eb6_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,95.1,1.17,92.75999999999999,95.1,87.56297795230695,7.537022047693043,6.441893680170396,0.724,95.100/-2.34 95.100/-2.34
00003223_8313d1b50f8a4ba398ff5eb6_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,325.8,4.225,317.35,325.8,359.86849500585333,34.06849500585332,8.063547205279555,0.704,325.800/-8.45 325.800/-8.45
00003223_8313d1b50f8a4ba398ff5eb6_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,95.1,1.17,92.75999999999999,95.1,87.55806797254932,7.54193202745067,6.446090240479001,0.724,95.100/-2.34 95.100/-2.34
00009812_abb40e1a913b413babbeebb2_step_000,file_in_tol,IN_TOLERANCE,True,plane,44.45,0.575,43.300000000000004,44.45,44.45,0.0,0.0,0.996,44.450/-1.15 44.450/-1.15
00009812_abb40e1a913b413babbeebb2_step_000,file_in_tol,IN_TOLERANCE,True,plane,30.12,0.37,29.380000000000003,30.12,30.12,0.0,0.0,0.996,30.120/-0.74 30.120/-0.74
00009812_abb40e1a913b413babbeebb2_step_000,file_out_tol,IN_TOLERANCE,True,plane,44.45,0.575,43.300000000000004,44.45,44.45,0.0,0.0,0.996,44.450/-1.15 44.450/-1.15
00009812_abb40e1a913b413babbeebb2_step_000,file_out_tol,IN_TOLERANCE,True,plane,30.12,0.37,29.380000000000003,30.12,30.12,0.0,0.0,0.996,30.120/-0.74 30.120/-0.74
00008357_a018072e6bef491eb86b3e32_step_005,file_in_tol,IN_TOLERANCE,True,plane,140.0,1.815,136.37,140.0,140.0,0.0,0.0,0.986,140.000/-3.63 140.000/-3.63
00008357_a018072e6bef491eb86b3e32_step_005,file_out_tol,IN_TOLERANCE,True,plane,140.0,1.815,136.37,140.0,140.0,0.0,0.0,0.986,140.000/-3.63 140.000/-3.63
00007237_bbcfc69789a9408ba53a82a3_step_002,file_in_tol,IN_TOLERANCE,True,plane,203.2,2.635,197.92999999999998,203.2,202.78117128586513,0.418828714134861,0.15894821828715094,0.985,203.200/-5.27 203.200/-5.27
00007237_bbcfc69789a9408ba53a82a3_step_002,file_out_tol,IN_TOLERANCE,True,plane,203.2,2.635,197.92999999999998,203.2,202.77082805761816,0.4291719423818279,0.1628735406103557,0.985,203.200/-5.27 203.200/-5.27
00006449_c2c1f6cdabc149bf987fad3f_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,6.96,0.09,6.78,6.96,6.763334572634189,0.1966654273658106,2.185147135763054,0.764,6.960/-0.18 6.960/-0.18
00006449_c2c1f6cdabc149bf987fad3f_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,7.0,0.085,6.83,7.0,6.798,0.20199999999999996,2.376442630086704,0.766,7.000/-0.17 7.000/-0.17
00006449_c2c1f6cdabc149bf987fad3f_step_000,file_out_tol,OUT_OF_TOLERANCE,False,plane,6.96,0.09,6.78,6.96,6.768016395047786,0.19198360495221412,2.1331274647194376,0.764,6.960/-0.18 6.960/-0.18
00006449_c2c1f6cdabc149bf987fad3f_step_000,file_out_tol,IN_TOLERANCE,True,plane,7.0,0.085,6.83,7.0,7.0,0.0,0.0,0.994,7.000/-0.17 7.000/-0.17
00003585_1a16aca7df5e4cb2a54f8c18_step_001,file_in_tol,OUT_OF_TOLERANCE,False,plane,77.94,1.01,75.92,77.94,37.95302047842556,39.98697952157444,39.59102963420278,0.669,77.940/-2.02 77.940/-2.02
00003585_1a16aca7df5e4cb2a54f8c18_step_001,file_out_tol,OUT_OF_TOLERANCE,False,plane,77.94,1.01,75.92,77.94,37.957906542360796,39.9820934576392,39.58619195192797,0.668,77.940/-2.02 77.940/-2.02
00006873_5434c72be4b04a159d9063e9_step_000,file_in_tol,OUT_OF_TOLERANCE,False,plane,40.0,0.52,38.96,40.0,26.133437650881568,13.866562349118432,26.66641477443011,0.608,40.000/-1.04 40.000/-1.04
